C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_48_274.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_48_274.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_48_274.jpg, 0, 0, 0, 7.939379E-05
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_48_381.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_48_381.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_48_381.jpg, 0, 0, 0, 7.784979E-05
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_48_482.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_48_482.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_48_482.jpg, 0, 0, 0, 7.869761E-05
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_48_583.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_48_583.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_48_583.jpg, 0, 0, 0, 7.99911E-05
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_48_690.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_48_690.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_48_690.jpg, 0, 0, 0, 7.968549E-05
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_48_796.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_48_796.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_48_796.jpg, 0, 0.02737563, 0, 0.02981553
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_48_902.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_48_902.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_48_902.jpg, -0.3166925, 0.3624758, 0, 0.3213694
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_003.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_003.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_003.jpg, -0.01611656, 0.06189987, 0, 0.5787957
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_103.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_103.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_103.jpg, 0, 0, 0, 0.5380851
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_205.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_205.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_205.jpg, 0, 0, 0, 0.5323144
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_310.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_310.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_310.jpg, 0, 0.293133, 0, 0.7540156
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_413.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_413.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_413.jpg, 0, 0.6061072, 0, 1.351272
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_514.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_514.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_514.jpg, 0, 0.9118396, 0, 2.326044
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_624.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_624.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_624.jpg, -0.1797057, 1, 0, 3.741726
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_725.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_725.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_725.jpg, -0.2538635, 1, 0, 4.895064
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_827.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_827.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_827.jpg, 0, 1, 0, 6.049119
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_49_932.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_49_932.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_49_932.jpg, 0, 1, 0, 7.194425
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_041.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_041.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_041.jpg, -0.2774728, 1, 0, 8.309934
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_142.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_142.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_142.jpg, -0.3532688, 1, 0, 9.598018
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_243.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_243.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_243.jpg, -0.05124669, 1, 0, 10.70877
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_347.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_347.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_347.jpg, -0.2826618, 1, 0, 11.63322
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_452.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_452.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_452.jpg, 0, 1, 0, 13.0147
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_559.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_559.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_559.jpg, 0, 1, 0, 13.90033
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_661.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_661.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_661.jpg, 0, 1, 0, 15.15166
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_762.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_762.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_762.jpg, -0.02211966, 1, 0, 16.40851
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_863.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_863.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_863.jpg, -0.3241472, 1, 0, 17.19493
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_50_967.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_50_967.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_50_967.jpg, -0.01136045, 1, 0, 18.41354
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_51_082.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_51_082.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_51_082.jpg, 0, 1, 0, 19.61947
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_51_189.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_51_189.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_51_189.jpg, 0, 0.9065162, 0, 20.51193
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_51_290.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_51_290.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_51_290.jpg, 0, 0.6044769, 0, 21.30189
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_51_393.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_51_393.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_51_393.jpg, -0.1128006, 0.3184319, 0, 21.5228
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_51_498.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_51_498.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_51_498.jpg, -0.4057643, 0.02546817, 0, 21.52031
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_51_601.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_51_601.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_51_601.jpg, -0.1447993, 0, 0, 21.2793
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_51_709.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_51_709.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_51_709.jpg, 0, 0, 0, 20.74978
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_51_815.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_51_815.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_51_815.jpg, 0, 0, 0, 20.84371
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_51_918.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_51_918.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_51_918.jpg, -0.2660834, 0, 0, 20.28101
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_024.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_024.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_024.jpg, -0.6275858, 0, 0, 19.86534
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_128.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_128.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_128.jpg, -0.9381702, 0, 0, 19.62458
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_235.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_235.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_235.jpg, -0.6414774, 0, 0, 19.03573
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_340.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_340.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_340.jpg, -0.3526739, 0, 0, 19.28066
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_446.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_446.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_446.jpg, 0, 0, 0, 19.02396
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_552.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_552.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_552.jpg, 0, 0, 0, 18.40309
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_659.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_659.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_659.jpg, 0, 0, 0, 18.66882
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_765.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_765.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_765.jpg, 0, 0, 0, 18.45809
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_874.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_874.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_874.jpg, 0, 0, 0, 17.76336
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_52_980.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_52_980.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_52_980.jpg, 0, 0, 0, 18.09788
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_53_080.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_53_080.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_53_080.jpg, 0, 0.2440045, 0, 17.62228
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_53_181.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_53_181.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_53_181.jpg, 0, 0.5502647, 0, 18.40739
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_53_282.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_53_282.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_53_282.jpg, 0, 0.3014434, 0, 18.82193
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_53_382.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_53_382.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_53_382.jpg, -0.3013113, 0.0001321565, 0, 18.38066
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_53_485.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_53_485.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_53_485.jpg, 0, 0, 0, 18.6028
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_53_590.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_53_590.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_53_590.jpg, 0, 0, 0, 17.92248
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_53_691.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_53_691.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_53_691.jpg, 0, 0, 0, 18.24532
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_53_794.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_53_794.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_53_794.jpg, -0.08524933, 0, 0, 17.54383
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_53_903.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_53_903.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_53_903.jpg, -0.4392779, 0, 0, 17.26397
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_011.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_011.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_011.jpg, -0.4377964, 0, 0, 17.45226
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_113.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_113.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_113.jpg, -0.1327714, 0, 0, 16.78206
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_218.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_218.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_218.jpg, 0, 0, 0, 17.10144
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_322.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_322.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_322.jpg, 0, 0, 0, 16.89856
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_424.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_424.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_424.jpg, 0, 0.0356499, 0, 16.18787
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_528.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_528.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_528.jpg, 0, 0.3488089, 0, 16.78628
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_629.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_629.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_629.jpg, -0.05901383, 0.6500341, 0, 16.8444
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_734.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_734.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_734.jpg, -0.3523298, 0.94335, 0, 17.9288
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_839.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_839.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_839.jpg, -0.09522156, 0.9055183, 0, 18.77353
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_54_944.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_54_944.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_54_944.jpg, 0, 0.5579801, 0, 19.50402
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_55_051.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_55_051.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_55_051.jpg, 0, 0.2631292, 0, 20.01172
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_55_160.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_55_160.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_55_160.jpg, 0, 0, 0, 19.58822
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_55_269.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_55_269.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_55_269.jpg, 0, 0, 0, 19.33136
C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\center_2018_11_30_23_44_55_376.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\left_2018_11_30_23_44_55_376.jpg, C:\Users\Can Ozcivelek\Desktop\Development\Data\IMG\right_2018_11_30_23_44_55_376.jpg, -0.2875293, 0, 0, 19.45226
